Id_article;Id_obs;Authors;Title;DOI;Year_of_publication;Experiment_period;Experiment_year;Country;Continent;Study_site;Latitude;Longitude;Geocoordinates;Climate_zone;Soil_type_WRB_USDA;Soil_texture;Soil_pH;Greenhouse;Organic_ferti;Mineral_ferti;Nitrogen_rate;Fert;Herbicide;Insecticide;Fungicide;Pesticide;Irrigation;Intercropping_design;Intercropping_pattern;AF;Additional_factor;Crop_1_Common_Name;Crop_1_Scientific_Name;Crop_1_Variety;Crop_2_Common_Name;Crop_2_Scientific_Name;Crop_2_Variety;Comb_dur;Comb_gf;Comb_Nf;Comb_met;C1_yield_sole;C1_yield_intercrop;C2_yield_sole;C2_yield_intercropped;Yield_total_intercropping_calc;Yield_unit;Yield_measure;Data_location;LER_crop1;LER_crop2;LER_tot;LER_crop_1_calc;LER_crop_2_calc;LER_tot_calc
279;2003;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y1;Eggplant;Solanum melongena L.;NA;Coriander;Coriandrum sativum L.;NA;per-an;no-no;no-no;c3-c3;48.12;41.11;NA;7.23;48.34;t/ha;yield;Table 4-6;NA;NA;1.66;0.85;NA;NA
279;2004;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y1;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;botrytis;per-per;no-no;no-no;c3-c3;48.12;39.1;NA;23.14;62.24;t/ha;yield;Table 4-6;NA;NA;1.74;0.81;NA;NA
279;2005;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y1;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;NA;per-per;no-no;no-no;c3-c3;48.12;39;NA;22.87;61.87;t/ha;yield;Table 4-6;NA;NA;1.45;0.81;NA;NA
279;2006;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y1;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;gongylodes;per-an;no-no;no-no;c3-c3;48.12;37.67;NA;9.05;46.72;t/ha;yield;Table 4-6;NA;NA;1.54;0.78;NA;NA
279;2007;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y2;Eggplant;Solanum melongena L.;NA;Amaranth;Amaranthus cruentus L.;NA;per-an;no-no;no-no;c3-c4;46.27;42.7;NA;10.05;52.75;t/ha;yield;Table 4-6;NA;NA;1.64;0.92;NA;NA
279;2008;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y2;Eggplant;Solanum melongena L.;NA;Coriander;Coriandrum sativum L.;NA;per-an;no-no;no-no;c3-c3;46.27;41.18;NA;7.01;48.19;t/ha;yield;Table 4-6;NA;NA;1.67;0.89;NA;NA
279;2009;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y2;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;botrytis;per-per;no-no;no-no;c3-c3;46.27;39.74;NA;23.09;62.83;t/ha;yield;Table 4-6;NA;NA;1.78;0.86;NA;NA
279;2010;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y2;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;NA;per-per;no-no;no-no;c3-c3;46.27;38.56;NA;22.68;61.24;t/ha;yield;Table 4-6;NA;NA;1.46;0.83;NA;NA
279;2011;Rahman, MM and Rahman, MA and Ali, MA and Gaber, A and Skalicky, M and Hossain, A;The prospects of intercropping of brinjal (<i> Solanum</i> <i>melongena </i>L.) with other vegetables on sorjan system in vulnerable southern coastal saline and non-saline areas of Bangladesh;10.1016/j.jafr.2024.101192;2024;2021-2022;2021-2022;Bangladesh;South Asia;farmers’ field on an existing sorjan bed in Gava village under Banaripara Upazila of Barisal district;22.77051;90.18008;Exact;Aw;NA;Loam (L);NA;no;yes;yes;180;yes;no;repel;no;no;yes;Additive;Strip;no;Y2;Eggplant;Solanum melongena L.;NA;Cabbage;Brassica oleracea L.;gongylodes;per-an;no-no;no-no;c3-c3;46.27;36.11;NA;9.98;46.09;t/ha;yield;Table 4-6;NA;NA;1.54;0.78;NA;NA
280;2012;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;NA;Pineapple;Ananas comosus (L.) Merr.;NA;Cowpea;Vigna unguiculata L. Walp.;NA;per-an;no-no;no-yes;cam-c3;20105.2;11350;2203.1;1629.2;12979.2;kg/ha;yield (C1) and green pods (C2);Cuadro 5 & 6;NA;NA;1.3;0.56;0.74;1.3
280;2013;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;0.4;Pineapple;Ananas comosus (L.) Merr.;NA;Cassava;Manihot esculenta Crantz;NA;per-per;no-no;no-no;cam-c3;20105.2;10843.9;56782.4;17238.4;28082.3;kg/ha;yield (C1) and root yield (C2);Cuadro 5 & 6;NA;NA;0.92;0.54;0.3;0.84
280;2014;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;0.6;Pineapple;Ananas comosus (L.) Merr.;NA;Cassava;Manihot esculenta Crantz;NA;per-per;no-no;no-no;cam-c3;20105.2;12312;56782.4;17706.8;30018.8;kg/ha;yield (C1) and root yield (C2);Cuadro 5 & 6;NA;NA;0.92;0.61;0.31;0.92
280;2015;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;0.8;Pineapple;Ananas comosus (L.) Merr.;NA;Cassava;Manihot esculenta Crantz;NA;per-per;no-no;no-no;cam-c3;20105.2;16618.1;56782.4;20553.2;37171.3;kg/ha;yield (C1) and root yield (C2);Cuadro 5 & 6;NA;NA;1.19;0.83;0.36;1.19
280;2016;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;1;Pineapple;Ananas comosus (L.) Merr.;NA;Cassava;Manihot esculenta Crantz;NA;per-per;no-no;no-no;cam-c3;20105.2;15903.6;56782.4;25038.9;40942.5;kg/ha;yield (C1) and root yield (C2);Cuadro 5 & 6;NA;NA;1.23;0.79;0.44;1.23
280;2017;dos Santos, NS and Alves, JMA and Uchoa, SCP and Albuquerque, JAA and da Silva, DCO and Alvarez, RAM;Quality of pineapple fruit and evaluation of the intercropping of pineapple, cassava and cowpea beans;10.51372/bioagro362.4;2024;2016-2017;2016-2017;Brazil;Latin America & Caribbean;hacienda “Angelim”, ubicada en el municipio de Alto Alegre, estado de Roraima;2.994731;-61.315564;Estimated;Am;NA;NA;6;no;no;yes;Unclear;yes;no;yes;yes;yes;no;Additive;Mixed;no;1.2;Pineapple;Ananas comosus (L.) Merr.;NA;Cassava;Manihot esculenta Crantz;NA;per-per;no-no;no-no;cam-c3;20105.2;18615.5;56782.4;27021.7;45637.2;kg/ha;yield (C1) and root yield (C2);Cuadro 5 & 6;NA;NA;1.4;0.93;0.48;1.4
281;2018;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2020;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W1;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;34238.67;35743.5;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;NA;1.04;NA;NA
281;2019;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2020;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W2;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;37288;37126.67;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;NA;1;NA;NA
281;2020;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2020;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W3;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;36684.17;36314.83;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;NA;0.99;NA;NA
281;2021;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2021;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W1;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;33986.67;34424;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.07;1.01;NA;NA
281;2022;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2021;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W2;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;37354.83;35955.83;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.13;0.96;NA;NA
281;2023;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2021;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W3;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;35627.5;37354.67;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.14;1.05;NA;NA
281;2024;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2022;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W1;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;32608;33280.83;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.21;1.02;NA;NA
281;2025;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2022;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W2;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;36484.83;34294.33;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.23;0.94;NA;NA
281;2026;Qiang, XL and Sun, ZJ and Li, XQ and Li, SQ and Yu, Z and He, J and Li, Q and Han, L and He, L;The Impacts of Planting Patterns Combined with Irrigation Management Practices on Watermelon Growth, Photosynthesis, and Yield;10.3390/plants13101402;2024;2020-2022;2022;China;East Asia & Pacific;Dry Farming Water-saving Agricultural Science and Technology Park in Wangtuan Town, Tongxin District, Wuzhong City in the Central arid zone of Ningxia;36.8333;106;Exact;BSk;NA;NA;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;yes;NA;Row;yes;W3;Watermelon;Citrullus lanatus (Thunb.) Matsum. & Nakai;lanatus;Apple;Malus pumila Mill.;NA;an-per;no-tree;no-no;c3-c3;35957.5;34858.83;NA;NA;NA;kg/ha;yield;Table 5;NA;NA;1.26;0.97;NA;NA
283;2027;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2020-2021;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;PP+CP;Pigeon pea;Cajanus cajan L. Millsp.;NA;Cowpea;Vigna unguiculata L. Walp.;NA;per-an;no-no;yes-yes;c3-c3;1035.5;799.7;953.5;677.5;1477.2;kg/ha;yield;Table 5 and 6;0.77;0.71;1.48;0.77;0.71;1.48
283;2028;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2020-2021;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;PP+MZ;Pigeon pea;Cajanus cajan L. Millsp.;NA;Maize;Zea mays L.;NA;per-an;no-no;yes-no;c3-c4;1035.5;813.3;4788;4168;4981.3;kg/ha;yield;Table 5 and 6;0.79;0.87;1.66;0.79;0.87;1.66
283;2029;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2020-2021;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;CP+MZ;Cowpea;Vigna unguiculata L. Walp.;NA;Maize;Zea mays L.;NA;an-an;no-no;yes-no;c3-c4;953.5;683;4788;4004;4687;kg/ha;yield;Table 5 and 6;0.71;0.84;1.55;0.72;0.84;1.55
283;2030;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2021-2022;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;PP+CP;Pigeon pea;Cajanus cajan L. Millsp.;NA;Cowpea;Vigna unguiculata L. Walp.;NA;per-an;no-no;yes-yes;c3-c3;1532;969;1187.7;735.3;1704.3;kg/ha;yield;Table 5 and 6;0.63;0.62;1.25;0.63;0.62;1.25
283;2031;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2021-2022;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;PP+MZ;Pigeon pea;Cajanus cajan L. Millsp.;NA;Maize;Zea mays L.;NA;per-an;no-no;yes-no;c3-c4;1532;1064;6110;5802;6866;kg/ha;yield;Table 5 and 6;0.69;0.95;1.64;0.69;0.95;1.64
283;2032;Phiri, A and Njira, K and Dixon, A;Comparative effects of legume-based intercropping systems involving pigeon pea and cowpea under deep-bed and conventional tillage systems in Malawi;10.1002/agg2.20503;2024;2020-2022;2021-2022;Malawi;Sub-Saharan Africa;Msongwe on the outskirts of Mzuzu city, located on theViphya plateau in northern Malawi;-11.47422;34.05811;Exact;Cwa;Alisols (WRB);NA;NA;no;NA;no;0;NA;NA;NA;NA;NA;NA;Additive;Mixed;no;CP+MZ;Cowpea;Vigna unguiculata L. Walp.;NA;Maize;Zea mays L.;NA;an-an;no-no;yes-no;c3-c4;1187.7;731.8;6110;5342;6073.8;kg/ha;yield;Table 5 and 6;0.62;0.87;1.49;0.62;0.87;1.49
284;2033;Paslawar, AN and Mhashakhetri, S and Shingrup, PV and Chirde, PN and Darekar, NK;Productivity Dyanamics of Blackgram with Intercropping of Minor Millets on BBF under Organic Cultivation;10.18805/LR-5031;2024;2019-2022;2019-2022;India;South Asia;research farm of Centre of Organic Agriculture Research and Training (COART), Department of Agronomy, Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola (Maharashtra);20.7;77.0167;Exact;As;NA;Clay (C);NA;no;NA;no;0;NA;no;no;no;no;no;NA;Strip;no;NA;Black gram;Vigna mungo (L.) Hepper;NA;Foxtail millet;Setaria italica (L.) P. Beauv.;NA;an-an;no-no;yes-no;c3-c4;898;627;750;427;1054;kg/ha;Grain yield;Table 2 and Figure 6;NA;NA;1.22;0.7;0.57;1.27
284;2034;Paslawar, AN and Mhashakhetri, S and Shingrup, PV and Chirde, PN and Darekar, NK;Productivity Dyanamics of Blackgram with Intercropping of Minor Millets on BBF under Organic Cultivation;10.18805/LR-5031;2024;2019-2022;2019-2022;India;South Asia;research farm of Centre of Organic Agriculture Research and Training (COART), Department of Agronomy, Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola (Maharashtra);20.7;77.0167;Exact;As;NA;Clay (C);NA;no;NA;no;0;NA;no;no;no;no;no;NA;Strip;no;NA;Black gram;Vigna mungo (L.) Hepper;NA;Finger millet;Eleusine coracana (L.) Gaertn.;NA;an-an;no-no;yes-no;c3-c4;898;657;798;483;1140;kg/ha;Grain yield;Table 2 and Figure 6;NA;NA;1.31;0.73;0.61;1.34
