ref	Subject	Data_source	Year	Site	Coordinates	Climat_Koppen	rainfall_type	Study_type	Crop	CT_type	CA_type1	Herbicide_on_CA	Altitude	Soil_NRCS	Texture	Initial_soil_C	Actual_rainfall	Average_rainfall	Average_Temp	Legume_rotation	Legume_intercropping	Years_CA	Initial_mulch	Mulch_type	Applied_N_CT	Applied_P_CT	Applied_N_CA	Applied_P_CA	Id	Grain_yield_CT	Grain_yield_CA	CA_type	n	CTstdev	lsd	cv	CT_SEM	CT_SED	poidsv	poidsn	logratio	Id1	Applied_N	Applied_P	ordre
56	280	Adimassu et al (2019)	2011	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	1	0	no mulch	60	30	60	30	3	890	930	NT-M-IR	3	155,88			90		0,202535444	0,656710311	0,019092942	56-3	60	30	563
56	281	Adimassu et al (2019)	2009	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	2	1000	gramineae	60	30	60	30	1	2750	860	NT+M-IR	3	1143,15			660		0,006136901	0,656710311	-0,504834243	56-1	60	30	558
56	281	Adimassu et al (2019)	2010	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	2	1000	gramineae	60	30	60	30	2	1290	1160	NT+M-IR	3	173,21			100		0,295212569	0,656710311	-0,046131721	56-2	60	30	561
56	281	Adimassu et al (2019)	2011	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	2	1000	gramineae	60	30	60	30	3	890	960	NT+M-IR	3	155,88			90		0,208672547	0,656710311	0,032881226	56-3	60	30	564
56	282	Adimassu et al (2019)	2009	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	3	2000	gramineae	60	30	60	30	1	2750	1080	NT+M-IR	3	1143,15			660		0,009205093	0,656710311	-0,405908938	56-1	60	30	559
56	282	Adimassu et al (2019)	2010	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	3	2000	gramineae	60	30	60	30	2	1290	1350	NT+M-IR	3	173,21			100		0,345149687	0,656710311	0,019744058	56-2	60	30	562
56	282	Adimassu et al (2019)	2011	Agr. Research Centre, Holeta, Ethiopia	9o4? N, 38o29? E		bimodal	on-station	wheat	plow	no-tillage	y	2400	Clay	Fine texture	14,70	?	750	15,9	N	N	3	2000	gramineae	60	30	60	30	3	890	1200	NT+M-IR	3	155,88			90		0,250326307	0,656710311	0,129791239	56-3	60	30	565
57	283	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	0	no mulch	0	17,5	0	17,5	1	1446	723	NT-M-IR	4	200					0,165931651	0,875613748	-0,301029996	57-1	0	17,5	570
57	284	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	0	no mulch	60	17,5	60	17,5	2	2847	2169	NT-M-IR	4	100					4,724638337	0,875613748	-0,118127915	57-2	60	17,5	571
57	285	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	0	no mulch	120	17,5	120	17,5	3	3932	3797	NT-M-IR	4	150					5,262586447	0,875613748	-0,015172912	57-3	120	17,5	572
57	286	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	3000	gramineae	0	17,5	0	17,5	1	1446	994	NT+M-IR	4	200					0,266237416	0,875613748	-0,162781909	57-1	0	17,5	573
57	287	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	3000	gramineae	60	17,5	60	17,5	2	2847	3073	NT+M-IR	4	100					6,922720676	0,875613748	0,033175093	57-2	60	17,5	574
57	288	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Loam	Medium texture	5,00	?	1177	27,0	N	N	1	3000	gramineae	120	17,5	120	17,5	3	3932	3751	NT+M-IR	4	150					5,196233205	0,875613748	-0,020466445	57-3	120	17,5	575
57	289	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	0	no mulch	0	17,5	0	17,5	4	1356	1671	NT-M-IR	4	50					7,038535252	0,875613748	0,09071676	57-4	0	17,5	576
57	290	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	0	no mulch	60	17,5	60	17,5	5	2983	3525	NT-M-IR	4	100					8,229633051	0,875613748	0,072505868	57-5	60	17,5	577
57	291	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	0	no mulch	120	17,5	120	17,5	6	3254	3797	NT-M-IR	4	300					1,076606445	0,875613748	0,067023049	57-6	120	17,5	578
57	292	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	3000	gramineae	0	17,5	0	17,5	4	1356	1446	NT+M-IR	4	50					6,211328639	0,875613748	0,027908603	57-4	0	17,5	579
57	293	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	3000	gramineae	60	17,5	60	17,5	5	2983	5424	NT+M-IR	4	100					10,84338662	0,875613748	0,259666427	57-5	60	17,5	580
57	294	Dossou-Yovo et al (2016)	2015	Tetonga catchment , Benin	10o42' N to 10o57' N, 1o01' E to 1o14' E		unimodal	on-farm	rice	hoe	no-tillage	Y	460	Clay loam	Medium texture	12,00	?	1177	27,0	N	N	1	3000	gramineae	120	17,5	120	17,5	6	3254	5966	NT+M-IR	4	300					1,439169934	0,875613748	0,2632657	57-6	120	17,5	581
58	295	Dusserre et al (2017)	2012	Andranomanelatra, Madagascar	19°47? S,  47°06? E	Cwb	unimodal	on-farm	rice	plow	no-tillage	N	1640	Clay	Fine texture	45	1255	1392	16,8	Y	N	2	?	gramineae+legume	0	27,5	0	27,5	1	3620	2260	NT+M+IR	4	848,53	1200				0,081015203	0,875613748	-0,204600131	58-1	0	27,5	582
58	295	Dusserre et al (2017)	2014	Andranomanelatra, Madagascar	19°47? S,  47°06? E	Cwb	unimodal	on-farm	rice	plow	no-tillage	N	1640	Clay	Fine texture	45	?	1392	16,8	Y	N	4	?	gramineae+legume	0	27,5	0	27,5	3	4600	3360	NT+M+IR	4	608,11	860				0,315966186	0,875613748	-0,136418554	58-3	0	27,5	584
58	296	Dusserre et al (2017)	2012	Andranomanelatra, Madagascar	19°47? S,  47°06? E	Cwb	unimodal	on-farm	rice	plow	no-tillage	N	1640	Clay	Fine texture	45	1255	1392	16,8	Y	N	2	?	gramineae+legume	53	27,5	53	27,5	2	3810	2390	NT+M+IR	4	848,53	1200				0,090360508	0,875613748	-0,202527075	58-2	53	27,5	583
58	296	Dusserre et al (2017)	2014	Andranomanelatra, Madagascar	19°47? S,  47°06? E	Cwb	unimodal	on-farm	rice	plow	no-tillage	N	1640	Clay	Fine texture	45	?	1392	16,8	Y	N	4	?	gramineae+legume	53	27,5	53	27,5	4	4950	3740	NT+M+IR	4	608,11	860				0,382173263	0,875613748	-0,121733597	58-4	53	27,5	585
58	297	Dusserre et al (2017)	2012	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	2	?	gramineae+legume	0	27,5	0	27,5	5	2740	2100	NT+M+IR	4	537,40	760				0,152677966	0,875613748	-0,115531268	58-5	0	27,5	586
58	297	Dusserre et al (2017)	2013	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	3	?	gramineae+legume	0	27,5	0	27,5	7	3260	3580	NT+M+IR	4	919,24	1300				0,109127819	0,875613748	0,040665427	58-7	0	27,5	588
58	297	Dusserre et al (2017)	2014	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	4	?	gramineae+legume	0	27,5	0	27,5	9	3880	2550	NT+M+IR	4	919,24	1300				0,085294974	0,875613748	-0,182291545	58-9	0	27,5	590
58	298	Dusserre et al (2017)	2012	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	2	?	gramineae+legume	45	27,5	45	27,5	6	3430	2940	NT+M+IR	4	537,40	760				0,273840242	0,875613748	-0,06694679	58-6	45	27,5	587
58	298	Dusserre et al (2017)	2013	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	3	?	gramineae+legume	45	27,5	45	27,5	8	4880	4890	NT+M+IR	4	919,24	1300				0,224111277	0,875613748	0,000889037	58-8	45	27,5	589
58	298	Dusserre et al (2017)	2014	Ivory, Madagascar	19°33' S,46°25' E		unimodal	on-farm	rice	plow	no-tillage	N	945	Silt loam	Medium texture	17,20	?	1330	23,8	Y	N	4	?	gramineae+legume	45	27,5	45	27,5	10	4710	2490	NT+M+IR	4	919,24	1300				0,091018523	0,875613748	-0,27682156	58-10	45	27,5	591
59	2990	Gebru et al (2019)	2010	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	barley	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	1	?	gramineae	64	46	64	46	1	2000	2900	NT+M-IR	3	100					3,226770761	0,656710311	0,161368002	59-1	64	46	592
59	2991	Gebru et al (2019)	2011	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	wheat	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	2	2250	gramineae	96	69	96	69	2	2400	3600	NT+M-IR	3	100					4,746850433	0,656710311	0,176091259	59-2	96	69	593
59	2992	Gebru et al (2019)	2012	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	barley	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	3	2130	gramineae	64	46	64	46	3	2300	3600	NT+M-IR	3	40					27,94870756	0,656710311	0,194574665	59-3	64	46	594
59	2993	Gebru et al (2019)	2013	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	wheat	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	4	2190	gramineae	96	69	96	69	4	2400	3900	NT+M-IR	3	300					0,552579367	0,656710311	0,210853365	59-4	96	69	595
59	2994	Gebru et al (2019)	2014	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	barley	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	5	1980	gramineae	64	46	64	46	5	2600	4300	NT+M-IR	3	100					5,892588746	0,656710311	0,218495108	59-5	64	46	596
59	2995	Gebru et al (2019)	2015	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	wheat	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	6	2340	gramineae	0	0	0	0	6			NT+M-IR	3									59-6	0	0	597
59	2996	Gebru et al (2019)	2016	Maymesanu (Adigrat), Ethiopia	14o19' N, 39o27' E		unimodal	on-station	wheat	plow	permanent_beds	Y	2450	Clay loam	Medium texture	?	?	620	16,0	N	N	7	0	no mulch	96	69	96	69	7	2800	4800	NT-M-IR	3	300					0,773682269	0,656710311	0,234083206	59-7	96	69	598
60	300	Kafesu et al (2018)	2015	Murewha, Zimbabwe	17°49? S, 31°34? E	Cwa	unimodal	on-farm	maize	plow	minimum tillage	N	1400	Sand	Coarse texture	?	751	850	16,4	N	N	1	?	gramineae	0	0	0	0	1	392	392	NT+M-IR	10	50					1,219452202	2,18903437	0	60-1	0	0	599
60	300	Kafesu et al (2018)	2016	Murewha, Zimbabwe	17°49? S, 31°34? E	Cwa	unimodal	on-farm	maize	plow	minimum tillage	N	1400	Sand	Coarse texture	?	966	850	16,4	N	N	2	?	gramineae	0	0	0	0	3	237	237	NT+M-IR	10	50					0,445747935	2,18903437	0	60-3	0	0	601
60	301	Kafesu et al (2018)	2015	Murewha, Zimbabwe	17°49? S, 31°34? E	Cwa	unimodal	on-farm	maize	plow	minimum tillage	N	1400	Sand	Coarse texture	?	751	850	16,4	N	N	1	?	gramineae	110	30	110	30	2	2921	3256	NT+M-IR	10	160					7,327467243	2,18903437	0,047152839	60-2	110	30	600
60	301	Kafesu et al (2018)	2016	Murewha, Zimbabwe	17°49? S, 31°34? E	Cwa	unimodal	on-farm	maize	plow	minimum tillage	N	1400	Sand	Coarse texture	?	966	850	16,4	N	N	2	?	gramineae	90	30	90	30	4	2671	3131	NT+M-IR	10	240					2,844508822	2,18903437	0,06900918	60-4	90	30	602
61	302	Kiboi et al (2017)	SR 2011	Kandara, Kenya	0°53' S, 37°0 ?E		bimodal	on-farm	maize	plow	no-tillage	N	950	Sandy clay	Fine texture	7	357	445	21,3	N	N	1	0	no mulch	60	90	60	90	1	1400	1500	NT-M-IR	4	325,27	460				0,157142432	0,875613748	0,029963223	61-1	60	90	603
61	302	Kiboi et al (2017)	LR 2012	Kandara, Kenya	0°53' S, 37°0 ?E		bimodal	on-farm	maize	plow	no-tillage	N	950	Sandy clay	Fine texture	7	297	550	21,3	N	N	1	0	no mulch	60	90	60	90	2	1400	1100	NT-M-IR	4	240,42	340				0,205436206	0,875613748	-0,104735351	61-2	60	90	604
61	302	Kiboi et al (2017)	SR 2012	Kandara, Kenya	0°53' S, 37°0 ?E		bimodal	on-farm	maize	plow	no-tillage	N	950	Sandy clay	Fine texture	7	334	445	21,3	N	N	2	0	no mulch	60	90	60	90	3	1800	1800	NT-M-IR	4	374,77	530				0,183069466	0,875613748	0	61-3	60	90	605
61	302	Kiboi et al (2017)	LR 2013	Kandara, Kenya	0°53' S, 37°0 ?E		bimodal	on-farm	maize	plow	no-tillage	N	950	Sandy clay	Fine texture	7	275	550	21,3	N	N	2	0	no mulch	60	90	60	90	4	1100	500	NT-M-IR	4	664,68	940				0,007443367	0,875613748	-0,342422681	61-4	60	90	606
61	303	Kiboi et al (2017)	SR 2011	Chuka, Kenya	0°20? S,  37°38? E	Aw	bimodal	on-farm	maize	plow	no-tillage	N	1398	Clay	Fine texture	16,9	875	600	20,0	N	N	1	0	no mulch	60	90	60	90	5	2900	3600	NT-M-IR	4	487,90	690				0,340056385	0,875613748	0,093904503	61-5	60	90	607
61	303	Kiboi et al (2017)	LR 2012	Chuka, Kenya	0°20? S,  37°38? E	Aw	bimodal	on-farm	maize	plow	no-tillage	N	1398	Clay	Fine texture	16,9	644	800	20,0	N	N	1	0	no mulch	60	90	60	90	6	2800	3600	NT-M-IR	4	664,68	940				0,175490924	0,875613748	0,109144469	61-6	60	90	608
61	303	Kiboi et al (2017)	SR 2012	Chuka, Kenya	0°20? S,  37°38? E	Aw	bimodal	on-farm	maize	plow	no-tillage	N	1398	Clay	Fine texture	16,9	499	600	20,0	N	N	2	0	no mulch	60	90	60	90	7	3400	4400	NT-M-IR	4	311,13	440				1,186782103	0,875613748	0,111973759	61-7	60	90	609
61	303	Kiboi et al (2017)	LR 2013	Chuka, Kenya	0°20? S,  37°38? E	Aw	bimodal	on-farm	maize	plow	no-tillage	N	1398	Clay	Fine texture	16,9	471	800	20,0	N	N	2	0	no mulch	60	90	60	90	8	2400	2000	NT-M-IR	4	332,34	470				0,339226351	0,875613748	-0,079181246	61-8	60	90	610
62	304	Kimaro et al (2016)	SR 2012	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	354	338	27,5	N	N	1	?	gramineae	0	0	0	0	1	3746	4101	NT+M-IR	3	1174,33			678		0,066031793	0,656710311	0,039321996	62-1	0	0	611
62	304	Kimaro et al (2016)	LR 2013	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	485	953	27,5	N	N	1	?	gramineae	0	0	0	0	2	908	1346	NT+M-IR	3	810,60			468		0,01026497	0,656710311	0,170959211	62-2	0	0	613
62	304	Kimaro et al (2016)	SR 2013	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	227	338	27,5	N	N	2	?	gramineae	0	0	0	0	3	1763	2056	NT+M-IR	3	505,76			292		0,083354609	0,656710311	0,066770798	62-3	0	0	615
62	304	Kimaro et al (2016)	LR 2014	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	1256	953	27,5	N	N	2	?	gramineae	0	0	0	0	4	980	1430	NT+M-IR	3	145,49			84		0,367485727	0,656710311	0,164109962	62-4	0	0	617
62	305	Kimaro et al (2016)	SR 2012	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	354	338	27,5	N	Y	1	?	gramineae+legume	0	0	0	0	1	3746	3610	NT+M+IR	3	1174,33			678		0,058324543	0,656710311	-0,016060571	62-1	0	0	612
62	305	Kimaro et al (2016)	LR 2013	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	485	953	27,5	N	Y	1	?	gramineae+legume	0	0	0	0	2	908	1273	NT+M+IR	3	810,60			468		0,009899695	0,656710311	0,146742555	62-2	0	0	614
62	305	Kimaro et al (2016)	SR 2013	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	227	338	27,5	N	Y	2	?	gramineae+legume	0	0	0	0	3	1763	2567	NT+M+IR	3	505,76			292		0,09828482	0,656710311	0,163173556	62-3	0	0	616
62	305	Kimaro et al (2016)	LR 2014	Kolero, Tanzania	7o15' S, 37o48 'E		bimodal	on-farm	maize	hoe	minimum tillage	N	390	Sandy loam	Coarse texture	26	1256	953	27,5	N	Y	2	?	gramineae+legume	0	0	0	0	4	980	1711	NT+M+IR	3	145,49			84		0,406666894	0,656710311	0,242023934	62-4	0	0	618
63	306	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	0	no mulch	0	60	0	60	1	3754	3244	NT-M-IR	3	363,14	593				0,543844925	0,656710311	-0,063413423	63-1	0	60	619
63	306	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	0	no mulch	0	60	0	60	4	3115	3404	NT-M-IR	3	244,95	400				1,047715103	0,656710311	0,0385315	63-4	0	60	628
63	306	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	0	no mulch	0	60	0	60	7	2480	2423	NT-M-IR	3	153,09	250				1,525563639	0,656710311	-0,010098267	63-7	0	60	637
63	307	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	3000	gramineae	0	60	0	60	1	3754	3369	NT+M-IR	3	363,14	593				0,567506718	0,656710311	-0,046993257	63-1	0	60	620
63	307	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	3000	gramineae	0	60	0	60	4	3115	2808	NT+M-IR	3	244,95	400				0,863026858	0,656710311	-0,045060948	63-4	0	60	629
63	307	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	3000	gramineae	0	60	0	60	7	2480	2808	NT+M-IR	3	153,09	250				1,75488881	0,656710311	0,053945423	63-7	0	60	638
63	308	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	5000	gramineae	0	60	0	60	1	3754	3337	NT+M-IR	3	363,14	593				0,561513132	0,656710311	-0,051138062	63-1	0	60	621
63	308	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	5000	gramineae	0	60	0	60	4	3115	2288	NT+M-IR	3	244,95	400				0,674626553	0,656710311	-0,134002031	63-4	0	60	630
63	308	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	5000	gramineae	0	60	0	60	7	2480	2903	NT+M-IR	3	153,09	250				1,805833893	0,656710311	0,068395355	63-7	0	60	639
63	309	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	0	no mulch	80	60	80	60	2	5005	4444	NT-M-IR	3	363,14	593				0,996849594	0,656710311	-0,051630032	63-2	80	60	622
63	309	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	0	no mulch	80	60	80	60	5	4827	3865	NT-M-IR	3	244,95	400				1,80588185	0,656710311	-0,096527801	63-5	80	60	631
63	309	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	0	no mulch	80	60	80	60	8	5019	4461	NT-M-IR	3	153,09	250				5,64654417	0,656710311	-0,051184972	63-8	80	60	640
63	310	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	3000	gramineae	80	60	80	60	2	5005	5198	NT+M-IR	3	363,14	593				1,173391181	0,656710311	0,016432193	63-2	80	60	623
63	310	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	3000	gramineae	80	60	80	60	5	4827	3846	NT+M-IR	3	244,95	400				1,795048083	0,656710311	-0,098668019	63-5	80	60	632
63	310	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	3000	gramineae	80	60	80	60	8	5019	4211	NT+M-IR	3	153,09	250				5,285530973	0,656710311	-0,076231954	63-8	80	60	641
63	311	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	5000	gramineae	80	60	80	60	2	5005	4267	NT+M-IR	3	363,14	593				0,951781268	0,656710311	-0,069281439	63-2	80	60	624
63	311	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	5000	gramineae	80	60	80	60	5	4827	4692	NT+M-IR	3	244,95	400				2,24575958	0,656710311	-0,012319295	63-5	80	60	633
63	311	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	5000	gramineae	80	60	80	60	8	5019	4942	NT+M-IR	3	153,09	250				6,298116078	0,656710311	-0,006714455	63-8	80	60	642
63	312	Kitonyo et al (2018) 	LR2015	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	635	550	22,0	N	N	1	0	no mulch	120	60	120	60	3	5246	4492	NT-M-IR	3	363,14	593				1,050930195	0,656710311	-0,067388539	63-3	120	60	625
63	312	Kitonyo et al (2018) 	SR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	606	445	22,0	N	N	2	0	no mulch	120	60	120	60	6	4327	4519	NT-M-IR	3	244,95	400				1,937861389	0,656710311	0,018855446	63-6	120	60	634
63	312	Kitonyo et al (2018) 	LR2016	KALRO, Embu, Kenya	0o31 'S, 37o16'E		bimodal	on-station	maize	hoe	no-tillage	Y	1425	Clay	Fine texture	24,3	287	550	22,0	N	N	2	0	no mulch	120	60	120	60	9	5038	4730	NT-M-IR	3	153,09	250				6,0394633	0,656710311	-0,027397022	63-9	120	60	643
