 "code" , "broader" , "label_en" , "label_ar" , "label_zh" , "label_es" , "label_fr" , "label_ru" , "alternative_label" , "definition" , "note" , "concept" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "135.79" , "135.7" , "Other Engineered structural timber products" ,   ,   ,   ,   ,   ,   , "Parallel strand lumber (PSL) is a form of wood product made from clipped veneer strands laid in parallel alignment and bonded with adhesive.

Laminated strand lumber (LSL) resembles oriented strandboard in appearance because like OSB, LSL is made from long strands coming from fast-growing aspen or poplar. However, unlike OSB, the strands are arranged parallel to the longitudinal axis of the member.

Oriented strand lumber (OSL) is made from flaked wood strands with a high length-to-thickness ratio. The strands are oriented and combined with an adhesive to form a large mat or billet and then pressed." ,   , "https://stats.fao.org/classifications/FPCD/v2022/135.79" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "135.9" , "135." , "Other builder's joinery and carpentry of wood" ,   ,   ,   ,   ,   ,   , "Other builder's joinery and carpentry of wood" ,   , "https://stats.fao.org/classifications/FPCD/v2022/135.9" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136." , "13" , "Wooden furniture" ,   ,   ,   ,   ,   ,   , "It includes seats with wooden frames, such as wooden camping and garden seats etc. and parts thereof except seats convertible into beds, swivel seats, medical seats. 
Wooden furniture other than seats as of a kind used in offices, in the kitchen, bedrooms and elsewhere, as well as parts of all these." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.1" , "136." , "Wood swivel seats with variable height adjustment" ,   ,   ,   ,   ,   ,   , "Wood swivel seats with variable height adjustment" ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.1" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.2" , "136." , "Wood seats other than garden seats or camping equipment, convertible into beds" ,   ,   ,   ,   ,   ,   , "Wood seats other than garden seats or camping equipment, convertible into beds" ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.2" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.3" , "136." , "Other seats with wooden frames" ,   ,   ,   ,   ,   ,   , "It includes seats with wooden frames which can be upholstered." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.3" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.4" , "136." , "Wooden parts of seats" ,   ,   ,   ,   ,   ,   , "It includes identifiable parts of chairs or other seats, such as backs, bottoms and arm rests made from wood." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.4" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.5" , "136." , "Wooden furniture" ,   ,   ,   ,   ,   ,   , "It includes wooden furniture of a kind used in offices, in the kitchen, in the bedroom and other wooden furniture." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.5" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.51" , "136.5" , "Wooden furniture, used in offices" ,   ,   ,   ,   ,   ,   , "It includes wooden furniture of a kind used in offices, in the kitchen, in the bedroom and other wooden furniture." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.51" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.52" , "136.5" , "Wooden furniture, used in the kitchen" ,   ,   ,   ,   ,   ,   , "It includes wooden furniture of a kind used in offices, in the kitchen, in the bedroom and other wooden furniture." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.52" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.53" , "136.5" , "Wooden furniture, used in the bedroom" ,   ,   ,   ,   ,   ,   , "It includes wooden furniture of a kind used in offices, in the kitchen, in the bedroom and other wooden furniture." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.53" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.59" , "136.5" , "Wooden furniture n.e.c." ,   ,   ,   ,   ,   ,   , "It includes wooden furniture of a kind used in offices, in the kitchen, in the bedroom and other wooden furniture." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.59" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "136.6" , "136." , "Wood parts of the furniture" ,   ,   ,   ,   ,   ,   , "It includes identifiable parts of furniture made from wood." ,   , "https://stats.fao.org/classifications/FPCD/v2022/136.6" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "137." , "13" , "Prefabricated buildings of wood" ,   ,   ,   ,   ,   ,   , "It includes prefabricated buildings where the main construction material is wood." ,   , "https://stats.fao.org/classifications/FPCD/v2022/137." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "137.1" , "137." , "Prefabricated buildings, of wood, complete buildings, fully assembled" ,   ,   ,   ,   ,   ,   , "It includes complete buildings, fully assembled and ready for use." ,   , "https://stats.fao.org/classifications/FPCD/v2022/137.1" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "137.2" , "137." , "Prefabricated buildings, of wood, complete buildings, unassembled" ,   ,   ,   ,   ,   ,   , "It includes complete buildings but not assembled and ready for use." ,   , "https://stats.fao.org/classifications/FPCD/v2022/137.2" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "137.3" , "137." , "Prefabricated buildings, of wood, incomplete buildings" ,   ,   ,   ,   ,   ,   , "It includes incomplete buildings, whether or not assembled and having the essential character of prefabricated buildings." ,   , "https://stats.fao.org/classifications/FPCD/v2022/137.3" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "14" ,   , "SECONDARY PAPER PRODUCTS" ,   ,   ,   ,   ,   ,   , "It includes all articles of paper ready for use." ,   , "https://stats.fao.org/classifications/FPCD/v2022/14" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "141." , "14" , "Composite paper and paperboard" ,   ,   ,   ,   ,   ,   , "It includes paper and paperboard made by sticking two or more layers of paper or paperboard together with the aid of an adhesive." ,   , "https://stats.fao.org/classifications/FPCD/v2022/141." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142." , "14" , "Special coated paper and pulp products" ,   ,   ,   ,   ,   ,   , "Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or sheets. 
It includes tarred, bituminised or asphalted paper and paperboard. 
It excludes composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.1" , "142." , "Special coated paper, tarred, bituminised or asphalted paper and paperboard" ,   ,   ,   ,   ,   ,   , "Tar paper is a heavy-duty paper used in construction. Tar paper is made by impregnating paper or fiberglass mat with tar, producing a waterproof material useful for roof construction. Bituminised or asphalted paper and paperboard are impregnated with bitumen (asphalt) and used in building construction." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.1" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.2" , "142." , "Special coated paper, gummed or adhesive paper and paperboard" ,   ,   ,   ,   ,   ,   , "Gummed paper is coated with a moisture activated adhesive, dextrin, gum Arabic, etc." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.2" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.21" , "142.2" , "Special coated paper, gummed or adhesive paper and paperboard, self-adhesive" ,   ,   ,   ,   ,   ,   , "Self-adhesive papers have a surface coated with an adhesive and not needing the application of glue or moisture. It is made up of three component parts: the face stock material, the adhesive and the silicone-coated release liner.  The adhesive keeps the face material joined to the release liner." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.21" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.29" , "142.2" , "Other special coated gummed or adhesive paper and paperboard" ,   ,   ,   ,   ,   ,   , "Other adhesive paper other than self-adhesive paper and other paper coated with a moisture activated adhesive, dextrin, gum Arabic, etc." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.29" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.3" , "142." , "Special coated paper, impregnated or covered with wax, paraffin wax, stearin, oil or glycerol" ,   ,   ,   ,   ,   ,   , "It includes paper and paperboard, coated, impregnated or covered with wax, paraffin wax, stearin, oil or glycerol. Application of these materials made paper moisture-proof." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.3" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "142.9" , "142." , "Other special coated paper, paperboard, cellulose wadding and webs of cellulose fibres" ,   ,   ,   ,   ,   ,   , "Other paper, paperboard, cellulose wadding and webs of cellulose fibre not mentioned in the groups 142.1, 142.2 and 142.3." ,   , "https://stats.fao.org/classifications/FPCD/v2022/142.9" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143." , "14" , "Carbon paper and copying paper ready for use" ,   ,   ,   ,   ,   ,   , "Paper coated on one side with a layer of a loosely bound dry ink or pigmented coating, bound with wax, used for making one or more copies simultaneously with the creation of an original document by applying pressure (using a typewriter or a ballpoint pen). 
These products must be in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.1" , "143." , "Carbon or similar copying papers" ,   ,   ,   ,   ,   ,   , "It includes papers which has been coated or sometimes impregnated with fatty or waxy substances mixed with carbon black or other colouring material. They are used for pen, pencil, or typewriter copying onto ordinary paper." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.1" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.2" , "143." , "Self-copy paper" ,   ,   ,   ,   ,   ,   , "Self-copy paper is a type of coated paper designed to transfer information written on the front onto sheets beneath. It has micro-encapsulated dye or ink on the back side of the top sheet, and a clay coating on the front side of the bottom sheet. When pressure is applied (from writing or impact printing), the dye capsules rupture and react with the clay to form a permanent mark duplicating the markings made to the top sheet." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.2" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.3" , "143." , "Heat transfer papers" ,   ,   ,   ,   ,   ,   , "It includes papers coated on one side with thermosensitive substance, for use in and infra-red copying machine." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.3" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.4" , "143." , "Paper for duplicator stencils and duplicator stencils" ,   ,   ,   ,   ,   ,   , "Paper for duplicator stencils are thin, strong, unsized papers proofed by coating or impregnating with paraffin or other wax, collodion or preparations of similar products. Pressure applied by means of a typewriter or any other appropriate instrument perforates the surface coating with the textual matter or patterns to be reproduced.
Duplicator stencils are usually provided with a detachable thick paper backing attached to the top edge which is specially perforated to allow for the fixing of the prepared stencil on to the duplicator." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.4" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.5" , "143." , "Paper for offset plates and offset plates" ,   ,   ,   ,   ,   ,   , "Paper for offset plates has a special coating on one side rendering it impervious to lithographic ink. The plates are usually used on office-type offset machines." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.5" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "143.9" , "143." , "Other carbon paper and copying paper ready for use" ,   ,   ,   ,   ,   ,   , "It includes papers combine two or more of the reproduction processes described in the groups 143.1, 143.2, 143.3, 143.4, 143.5, and other n.e.c." ,   , "https://stats.fao.org/classifications/FPCD/v2022/143.9" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144." , "14" , "Household and sanitary paper ready for use" ,   ,   ,   ,   ,   ,   , "Products ready for use: toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36 cm, or cut to size or shape. 
It includes handkerchiefs, cleansing tissues, towels, tablecloths, serviettes, napkins for babies, tampons, bed sheets and similar household, sanitary or hospital articles, articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres. 
It excludes the parent reel stock used to produce these products as well as napkins for babies and tampons." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144." ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.1" , "144." , "Toilet paper" ,   ,   ,   ,   ,   ,   , "Toilet paper in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.1" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.2" , "144." , "Handkerchiefs, cleansing or facial tissues and towels" ,   ,   ,   ,   ,   ,   , "Handkerchiefs, cleansing or facial tissues and towels in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.2" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.3" , "144." , "Tablecloths and serviettes" ,   ,   ,   ,   ,   ,   , "Tablecloths and serviettes in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.3" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.4" , "144." , "Sanitary towels and tampons, napkins and napkin liners" ,   ,   ,   ,   ,   ,   , "Sanitary towels and tampons, napkins and napkin liners in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.4" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.5" , "144." , "Articles of apparel and clothing accessories" ,   ,   ,   ,   ,   ,   , "Articles of apparel and clothing accessories in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.5" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
 "144.9" , "144." , "Other household and sanitary paper ready for use" ,   ,   ,   ,   ,   ,   , "Other household and sanitary paper ready for use, e.g. sanitary or hospital articles, in strips or rolls of a width not exceeding 36 cm." ,   , "https://stats.fao.org/classifications/FPCD/v2022/144.9" ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
