authors,doi,C_product,T_product,T_product_simple,C_product_simple,out_subindicator,T_out_sample_size,C_out_mean,C_out_sd,T_out_mean,T_out_sd,T_out_cv,C_out_cv,has_sd,T_out_cv_average,C_out_cv_average,T_out_cv_filled,C_out_cv_filled,lnRR_all_cases,var_all_cases,lnRR_missing_cases,var_missing_cases
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.23,NA,4.54,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.23,NA,3.52,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.23,NA,3.53,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.23,NA,3.54,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.23,NA,5.68,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.45,NA,1.53,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.45,NA,1.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,2.81,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,3.6,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,2.59,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,6.15,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,5.15,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,5.8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,6.02,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,4.55,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,4.1,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,4.58,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.9,NA,6.73,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.27,NA,1.46,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.27,NA,1.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,2.77,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,4.11,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,3,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,4.65,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,3.8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,4.35,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,4.75,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,3.83,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,3.66,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,3.9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,2.15,NA,4.95,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.89,NA,1.01,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.89,NA,1.36,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,1.35,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,2.25,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,1.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,3.28,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,3.22,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,3.62,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,3.27,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,2.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,2.27,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,2.32,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.05,NA,3.77,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.13,NA,1.37,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.13,NA,1.72,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,2.29,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.43,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,2.02,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,4.22,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.85,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,4.09,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,2.98,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.25,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.76,NA,3.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.44,NA,0.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.44,NA,0.78,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,1.36,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,1.65,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,1.99,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,3.56,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,2.59,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,3.75,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,3.41,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,2.11,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,2.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,1.89,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,1.11,NA,4.31,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.25,NA,0.46,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.25,NA,0.67,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,0.78,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.45,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,0.85,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.94,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.52,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,2.05,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.79,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.6,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.25,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.49,NA,1.79,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.3,NA,0.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.3,NA,0.78,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,1.23,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,1.56,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,1.29,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,2.49,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,1.95,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,2.23,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,2.97,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,1.97,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,2.26,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,2.24,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Ojiem,10.1016/j.fcr.2014.08.004,Maize,Maize,Maize,Maize,Crop Yield,2,0.86,NA,3.25,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,902.061855670102,NA,1304.1237113402,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.36308497794535805,0.05384650495622539,0.36308497794535805,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,902.061855670102,NA,1587.62886597938,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.5597952721914159,0.05384650495622539,0.5597952721914159,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,902.061855670102,NA,1762.88659793814,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.6645062262804451,0.05384650495622539,0.6645062262804451,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,902.061855670102,NA,1360.82474226804,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.40564459236415756,0.05384650495622539,0.40564459236415756,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,896.907216494845,NA,1304.1237113402,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.3688156526543422,0.05384650495622539,0.3688156526543422,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,896.907216494845,NA,1587.62886597938,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.5655259469004001,0.05384650495622539,0.5655259469004001,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,896.907216494845,NA,1762.88659793814,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.6702369009894293,0.05384650495622539,0.6702369009894293,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,896.907216494845,NA,1360.82474226804,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.41137526707314187,0.05384650495622539,0.41137526707314187,0.05384650495622539
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,3261.90476190476,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,2357.14285714285,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,3500,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,2357.14285714285,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,3321.42857142857,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,3285.71428571428,NA,2273.80952380952,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,701.030927835051,NA,711.340206185566,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.009080262562507168,0.05384650495622539,0.009080262562507168,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,701.030927835051,NA,778.350515463917,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.09910641422022755,0.05384650495622539,0.09910641422022755,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,701.030927835051,NA,896.907216494845,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.24088187661983265,0.05384650495622539,0.24088187661983265,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,701.030927835051,NA,670.103092783505,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,-0.050638972139113884,0.05384650495622539,-0.050638972139113884,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,597.938144329896,NA,711.340206185566,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.16814495719219527,0.05384650495622539,0.16814495719219527,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,597.938144329896,NA,778.350515463917,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.25817110884991573,0.05384650495622539,0.25817110884991573,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,597.938144329896,NA,896.907216494845,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.39994657124952077,0.05384650495622539,0.39994657124952077,0.05384650495622539
Kanton,10.1155/2017/4270284,Soybean,Soybean,Soybean,Soybean,Crop Yield,4,597.938144329896,NA,670.103092783505,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.10842572249057426,0.05384650495622539,0.10842572249057426,0.05384650495622539
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1928.57142857142,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1571.42857142857,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1880.95238095238,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1904.7619047619,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1642.85714285714,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kanton,10.1155/2017/4270284,Maize,Maize,Maize,Maize,Crop Yield,4,1309.5238095238,NA,1345.23809523809,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Kijoji,10.1016/j.fcr.2014.03.019,Rice,Rice,Rice,Rice,Crop Yield,3,302.95,NA,220.35,NA,NA,NA,FALSE,0.7715770299966477,0.7670739578968402,0.7715770299966477,0.7670739578968402,-0.3195053601588228,0.4335021114580172,-0.3195053601588228,0.4335021114580172
Kijoji,10.1016/j.fcr.2014.03.019,Rice,Rice,Rice,Rice,Crop Yield,3,173.75,NA,56.6,NA,NA,NA,FALSE,0.7715770299966477,0.7670739578968402,0.7715770299966477,0.7670739578968402,-1.122763275291585,0.4335021114580172,-1.122763275291585,0.4335021114580172
Law-Ogbomo,10.17660/ActaHortic.2018.1225.19,Eggplant,Eggplant,Eggplant,Eggplant,Crop Yield,3,24.8,NA,45,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Law-Ogbomo,10.17660/ActaHortic.2018.1225.19,Eggplant,Eggplant,Eggplant,Eggplant,Crop Yield,3,24.8,NA,25.7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Law-Ogbomo,10.17660/ActaHortic.2018.1225.19,Eggplant,Eggplant,Eggplant,Eggplant,Crop Yield,3,24.8,NA,35.9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Law-Ogbomo,10.17660/ActaHortic.2018.1225.19,Eggplant,Eggplant,Eggplant,Eggplant,Crop Yield,3,24.8,NA,53.2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Law-Ogbomo,10.17660/ActaHortic.2018.1225.19,Eggplant,Eggplant,Eggplant,Eggplant,Crop Yield,3,24.8,NA,38.9,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
